tarefas,FIFO,RR,EDF,PRIORIDADE P, PRIORIDADE NP,SJF,UG,VF MED INTERVALO,VF MIN
207,1229.9928864964147,540.2654049009441,1376.7213591006966,1376.7213591006966,1283.8751422244634,725.7644950442217,1396.5156063844483,737.1032530423895,739.881358537008
358,2214.4946021016485,913.8661597268281,2618.7259398176566,2618.7259398176566,2084.839196854302,1271.0360866998058,2259.5469261215644,1311.4804238489382,1315.173595631961
457,2639.643902205431,1159.3799223836913,3069.3517107338253,3069.3517107338253,2700.390862763859,1582.614688604363,2932.215315464003,1644.2069454702275,1646.5114526174902
116,669.7932352939254,299.6478372164195,791.2200781451198,791.2200781451198,685.0385409594963,423.55431033993125,743.8769586425399,422.5856501987833,424.31027662149495
394,2438.7358166769527,1050.344330019886,2752.571069246236,2752.571069246236,2406.338227782689,1426.9418358516878,2614.7463317443967,1477.2857599572599,1481.651088770037
410,2407.3118294367173,1040.3394442388583,2681.7859890299587,2681.7859890299587,2294.099450156802,1349.595100793693,2484.9326512667426,1397.516491506642,1401.8629052368779
8,48.97266534602127,21.64885257831391,60.252533041256456,60.252533041256456,52.28259149526613,31.166365585350672,57.00759149526611,18.67985584546045,18.67985584546045
94,517.4459535269251,234.8340855506073,564.5984060192067,564.5984060192067,535.7664684353423,325.87040510400965,583.6493890678342,316.8391795132823,317.39917305082395
253,1685.06061482925,685.343345597432,1860.9158760636049,1860.9158760636049,1697.4342213233942,1017.8172649325036,1843.6986143464474,1039.9151918416499,1042.0627114532335
145,790.8156086743987,366.6713938762249,852.114612651306,852.114612651306,745.8189116311114,457.60359159436035,807.4082369524302,458.15425784710607,459.77240235644615
286,1774.633843144176,742.539186459261,2011.8266670659368,2011.8266670659368,1734.7604904284437,994.1170979912014,1880.1822241563261,1016.5127708316164,1019.0523499362716
389,2457.891042593905,1044.8715927093936,2852.5822885244297,2852.5822885244297,2540.102252893444,1493.225538141668,2754.9874818494645,1546.2176222807873,1548.3050034731716
109,624.9808031444592,270.0774871837561,721.7669482626202,721.7669482626202,654.2557204100723,366.0065694580435,713.1770662599986,358.062515055284,360.20328970788813
117,627.2949848072111,277.98942815174365,735.5183145087242,735.5183145087242,639.8247977781231,380.65168006353167,695.2918778495574,376.3285811173022,376.78024774370556
403,2497.2390838122783,1069.8792391980426,2842.626764849191,2842.626764849191,2448.470093537477,1393.9767502579218,2651.0943715537974,1444.3290487525323,1448.2596317515727
247,1530.6452868028048,639.5446631577056,1733.1062539449697,1733.1062539449697,1498.0351950603401,880.6233513935944,1620.274633096664,900.2536500824932,902.1559305789061
162,884.5068035424703,405.78463240285595,1081.316369631467,1081.316369631467,1002.2201358377089,555.6530730864425,1093.5642085925008,555.0041694424582,556.3059175834816
47,362.4514122800488,136.16890637931147,389.6427507484584,389.6427507484584,372.01240488381126,224.34876638284047,401.432704104385,197.54684372925564,197.0526062753819
319,1903.830670380174,844.6711831758721,2173.4499665015655,2173.4499665015655,1824.1525448733994,1128.2854846402938,1979.6748170746964,1162.618066025986,1166.132417499564
101,588.5299581149205,255.4729294705333,681.5488514411423,681.5488514411423,569.395363975698,331.0025361811537,618.3108963217293,322.03053844180334,323.27267691129475
413,2308.4651326981716,1044.5731298326455,2654.5826049413963,2654.5826049413963,2345.6649768254115,1346.6893549678034,2545.591071979651,1393.9956642668103,1395.5952239232784
110,642.6778673778899,269.3381372231754,764.6225780228632,764.6225780228632,682.5353033736717,360.63556248878723,740.6148852298993,351.38034502651726,352.97905982661223
59,323.2986532389334,151.45922039321383,333.1628335518109,333.1628335518109,339.34607629301576,198.5094558020484,368.01803345502935,185.41231394854654,185.696964558932
168,1089.7602613750717,417.81500388148595,1260.56514970272,1260.56514970272,1102.1901172253606,641.2632581052602,1195.2873708006603,642.2759212451556,643.736169964143
266,1564.1347587757425,688.423891381846,1810.46515941934,1810.46515941934,1572.680192876935,897.4292004411209,1707.6350540348049,916.0158484960373,917.4604314463145
1,0.0,0.3000000000000007,0.3000000000000007,0.3000000000000007,0.0,0.0,0.3000000000000007,0.3000000000000007,0.3000000000000007
458,2976.0633094737505,1181.339299326816,3281.823584207329,3281.823584207329,2859.633453930094,1675.7493648580414,3100.0001641872373,1733.8754363646085,1740.6510153091008
52,348.2519048224516,139.85210812034504,377.7112810342711,377.7112810342711,343.5230327099179,218.6531325568331,375.64252907645556,202.7293158417993,202.921723221214
