tarefas,FIFO,RR,EDF,PRIORIDADE P, PRIORIDADE NP,SJF,UG,VF MED INTERVALO,VF MIN
54,323.935757479668,406.481366571111,409.2523497672051,409.2523497672051,302.7758602432731,189.82733554745022,327.8863537830753,240.46384672229055,239.8527356111795
55,370.3266325668265,454.145576010554,408.89379149743513,408.89379149743513,375.2771580824591,214.01165528749152,408.70516080625873,274.54074619658246,274.1275485632752
56,295.4532100625934,413.3058849390545,377.72658970363955,377.72658970363955,341.35895843234374,201.3779043014287,370.98930021390044,248.51805365583388,248.10555365583386
57,376.9244911135512,494.5317733368697,411.6075961144994,411.6075961144994,370.85850861030167,230.99251827035556,401.48711615758936,289.8258184150726,290.1925523823859
58,333.51713867792387,435.8393588221069,389.6351407600337,389.6351407600337,325.50797157716875,207.61587863872245,352.6204425665693,260.9969413694555,260.3141827487658
59,369.4702796482202,486.5196808833575,408.4129831159559,408.4129831159559,363.13027612483774,231.68140706212276,394.08241605440094,287.28838083487955,286.95278761454057
60,288.1408649235561,403.3568555793651,391.377510567868,391.377510567868,309.5994233366266,192.56912154209172,339.44827599475514,241.0617119324577,240.7317119324577
61,418.35833595036934,534.7909473567838,431.89283182862476,431.89283182862476,414.7222459806004,250.69090387930748,453.08264860504147,315.0983802473866,315.3147736900096
62,433.9928220444078,607.5201200629289,560.2359221282394,560.2359221282394,431.1680245457738,285.7727816111676,467.5767908101353,363.3336549832898,359.44817111232214
63,405.5672974518137,466.5255172509634,431.59246337204485,431.59246337204485,373.9462897850694,216.0872860596611,401.66424595081224,271.00060418092494,272.15974432371854
64,373.27772445581905,424.1575350210984,419.5143779764687,419.5143779764687,397.4190204024201,205.98855144964344,430.5077490727551,259.50655477265576,260.79561727265576
65,359.5850546145651,431.63176032284616,435.7975670192947,435.7975670192947,360.8023541129774,202.97851222367743,393.7923314972059,252.05389683906208,252.06582065408327
66,395.47957035903534,499.2242626790145,441.0489069506147,441.0489069506147,366.1376481978001,230.15486900385125,397.1646564808596,289.2118234382502,287.9685164055908
67,340.8895458992489,502.69490725448645,422.63028582297255,422.63028582297255,404.625788071536,240.00435001622205,442.37094383636605,300.03258572970515,299.24452602821265
68,450.8833461939788,555.2386212995333,430.2773916341704,430.2773916341704,412.4222092431571,258.4573404578157,443.8265457806112,319.8532246990731,318.39734234613195
69,399.0770945101888,477.00645266806373,477.0809243980997,477.0809243980997,356.86354880456196,224.8214990571411,385.9383880365178,279.1214990571409,279.7432381875757
70,419.007608583984,565.2077817837026,536.9724540477413,536.9724540477413,449.7934756609002,265.72087688882027,486.3908938622271,330.7117496440124,330.85317821544095
71,484.6322689790399,691.559760605646,559.2178850267131,559.2178850267131,520.7817029039248,326.61241538418335,567.4442615224762,401.32535500973205,401.1394395167743
72,431.9181296985927,608.322716372873,529.3547092551615,529.3547092551615,458.17935572718466,290.3713571606008,495.1358933129954,357.04303958289654,356.1763990066376
73,507.50522435387415,632.5604847320093,591.3983663766913,591.3983663766913,434.6514223423626,296.23249146304283,467.53354560400356,366.95282041777523,364.96377932188483
74,497.1903660106452,671.5749418838163,543.0585847185679,543.0585847185679,526.7855401990711,315.8969098379391,572.4670309789741,388.4243486127053,388.2013756397323
75,488.7544259018619,603.9152840231382,568.1677360236612,568.1677360236612,459.5629711735517,283.8967805528104,499.1001778835869,353.13640414065867,350.67240414065867
76,548.3329403325248,671.9653828568981,586.4227798038692,586.4227798038692,513.3859455015387,309.36085930597187,552.3755252491161,383.17664877965535,381.049017200708
77,510.86473490398004,768.0834225951639,613.7561659200708,613.7561659200708,531.748719415335,357.2198832227342,580.3390522216469,434.36274036559047,433.2055975084476
78,469.4565574656404,586.6927619477306,482.2896594100718,482.2896594100718,424.4716389698025,277.3758666955023,460.887246943239,335.08775294398674,333.60571834102575
79,477.00601408528985,624.9938650806973,560.1775850807526,560.1775850807526,491.9606333578085,291.98305257809267,536.0759351052873,359.6125528956684,359.3201478323772
80,477.8949300362119,617.3388800798654,560.6023017126056,560.6023017126056,494.72105003601365,288.94596268059416,543.0128598150046,359.11884044427586,357.22134044427594
81,541.9316333762732,678.64302862814,572.9845668896897,572.9845668896897,545.6057682958033,315.42142667938555,593.7912272102872,392.67486664764715,391.0452370180175
82,521.2120775324346,585.3219962946027,573.4465255681604,573.4465255681604,481.94650142409114,270.8005459963036,518.9636729853357,335.23049311197076,334.80605661368276
83,557.3057004916354,695.8033226855721,622.5936749486114,622.5936749486114,552.7484525607656,321.0322700001889,600.0247779637731,396.6632347348964,396.7316885812586
84,535.7841509179473,712.2619410208399,592.5210228238903,592.5210228238903,540.1024061875617,331.6508130218868,588.0429803153797,406.33739932477033,406.6516850390559
85,528.2046861077189,681.4775671889068,622.3700591000322,622.3700591000322,505.6024768889428,316.355185627395,548.6328768940062,385.94143567376665,385.43538450388684
86,631.0995503998042,806.380244058777,712.2831745914056,712.2831745914056,564.9342180720006,371.426443770025,611.9850348390528,453.02921791970925,450.2664272220349
87,473.10581117220744,574.7399944790056,563.4902580583728,563.4902580583728,457.61063543995743,266.57110449545416,497.6549248344012,323.4953139694593,321.6353282677583
88,566.0836330176015,742.7056092138628,600.3231685462382,600.3231685462382,517.1319981874096,341.96023020485836,560.2202777562921,413.49116297399263,412.32866297399255
89,444.55153979364036,586.9878368302855,494.3442153293464,494.3442153293464,488.40707744577674,273.4745718779216,533.1682068880314,330.2586766036535,329.6217628891572
90,495.9271429122127,593.7603013684032,542.2393362444959,542.2393362444959,471.8410510731341,275.15458727384873,512.308410526134,333.78018089816237,332.8694367699524
91,489.0359999316517,604.4079878603711,600.4571833811457,600.4571833811457,504.66863593025954,284.55384210299724,546.3631104722193,344.62987261729955,344.4446041293927
92,669.9601053420658,770.1272336746887,670.4547630270469,670.4547630270469,624.9911002372036,351.56846257774123,673.8091875762586,437.18054531368153,435.24358879194233
93,588.9762330859326,759.5389968497892,664.6629041869064,664.6629041869064,559.5902784531715,349.35458426704537,600.9858806055674,427.4640606882801,427.07373810763494
94,561.9573397781144,707.0778468951736,613.7619393562667,613.7619393562667,602.9294945817144,324.88574359761367,655.8648607549047,395.68627270061825,395.6160599346607
95,579.3371375996658,782.1780871186485,679.7177950228689,679.7177950228689,557.5439373184621,362.970525662071,605.4741682913123,441.9517826886133,440.3538879517712
96,550.952829576752,683.3120466427108,617.2713823044013,617.2713823044013,547.342615878516,315.6584325814384,592.1192356169896,380.10050325786375,377.42579021399087
97,557.4090400953295,702.9484757825111,717.3616842005066,717.3616842005066,524.0732096813155,329.20838883740385,569.5672780238314,402.4233493453247,401.1496259508049
98,601.7814665842384,825.2055082831256,767.5160865960454,767.5160865960454,660.2022154087767,386.7146344918241,714.0892447421974,469.02023462131723,468.8181938049907
99,527.6751215991652,677.2182301417764,609.7701179110577,609.7701179110577,552.0600622475107,312.29328140717075,598.358412565982,372.5430645061962,371.12304779453353
100,697.0512003158805,881.2728767032671,843.6961923733593,843.6961923733593,628.3258665730116,408.32950508478746,680.7586584604651,493.66017060701546,493.99654893141786
