tarefas,FIFO,RR,EDF,PRIORIDADE P, PRIORIDADE NP,SJF,UG,VF MED INTERVALO,VF MIN
5,88.32686825035941,13.500000000000057,110.39336802214515,110.39336802214515,90.79186679550162,82.44062937295783,99.61186679550165,37.52056982835775,37.52056982835775
35,531.275356486794,112.30008383091587,664.9932470795653,664.9932470795653,604.7593425168009,401.87439108351566,661.8468907598834,282.3332547045893,284.7344536842177
430,6731.882888363463,1356.3943467052434,7446.572800577793,7446.572800577793,6566.076706394094,4470.896615408392,7154.663233563417,4588.475450807723,4600.901091009924
355,5429.754872404919,1101.431509541528,6342.0466262188265,6342.0466262188265,5503.366248818223,3687.2081007808597,6003.446942820097,3749.6941971207616,3755.4854292421373
178,2707.981199822505,564.5000588827314,3254.890636710064,3254.890636710064,2774.5619162671383,1882.9885564818387,3029.80898095768,1828.3719678500902,1829.272582783974
157,2342.5650592231073,482.43524645468955,2540.3288205249896,2540.3288205249896,2254.8724803998484,1554.0618350810219,2464.712830239561,1494.9165529975412,1500.5509201374205
433,6499.230236163209,1313.9515735395094,7411.74096968419,7411.74096968419,6468.705794893555,4388.455509792048,7052.097533871138,4497.004854048262,4499.9307154696235
459,6916.998626210235,1430.2546993200642,7880.868986175074,7880.868986175074,6892.936794600749,4651.861695932155,7517.224169725531,4790.412649947221,4797.62266532799
333,5327.140267374615,1050.5069691735353,6256.834681245329,6256.834681245329,5268.125920094986,3757.8432915895723,5743.279735144069,3817.0711890339567,3819.9881326356294
207,3158.4249067260184,630.3236500219737,3443.7477978461025,3443.7477978461025,2982.7408844556962,2039.6745480042562,3254.54741855027,1997.4983137205645,2001.9210480402685
344,4849.7588989680835,1062.6378679451236,5632.500744978846,5632.500744978846,4894.095925739068,3329.147164969799,5337.641106288953,3380.20225858172,3381.476510160998
279,4165.31144299763,877.0440383082553,4740.109571035157,4740.109571035157,4222.171169941679,2911.5709024910743,4609.058096664616,2936.7089324714793,2938.013160191086
104,1674.6809356731703,314.04251804927895,1926.995983327059,1926.995983327059,1664.6223413139,1094.4599557164377,1798.55197682165,988.9936605478331,992.7564438690744
423,6363.764267190819,1313.3402835933,7226.395001111243,7226.395001111243,6167.090970342082,4312.815905394548,6719.327996076596,4423.3776630368675,4427.416158111754
494,7026.683876958258,1533.009487281499,8037.687985450549,8037.687985450549,7183.437181431642,4703.737388480149,7835.74806679319,4843.103998191191,4848.628872805905
6,55.539874715277385,16.8,38.818208817709824,38.818208817709824,46.9548501635817,33.177584387993015,46.66401312973701,19.506819159755043,19.506819159755043
414,6365.043458936964,1305.4761253348365,7051.382664929191,7051.382664929191,6285.134711405387,4325.690130182371,6846.470931901999,4437.325889849197,4444.114560324242
338,4813.713529647865,1050.583186849366,5469.217136060417,5469.217136060417,5097.80130873141,3315.1941126939782,5559.424606263432,3361.4543361775736,3354.8062019515514
393,6178.424266278825,1215.569969383637,6972.521784312396,6972.521784312396,6056.252208020097,4159.371639937131,6602.167083721037,4248.193024429913,4251.945417434103
383,5867.79974091037,1180.7045384874045,6734.203279566288,6734.203279566288,5838.94433371708,3936.0280284212026,6349.0366433617055,4019.4743857757994,4021.8526130268237
332,5060.423240440603,1029.2923215419075,5667.984129602411,5667.984129602411,4916.6046765826495,3371.3997643504604,5368.025419511404,3415.6012121645654,3426.8661015291154
459,6539.226452095495,1418.5711855214818,7695.2057137841575,7695.2057137841575,6556.339449729083,4481.780725618324,7151.297377622606,4609.813159772691,4617.9431260230585
23,371.93477798306594,67.15758107978439,417.1244392960135,417.1244392960135,326.21489199391317,244.07007595666454,355.5301327318664,138.10031647572714,137.8719042875391
52,753.8568162616323,150.82302240422888,895.0481429411471,895.0481429411471,832.959370607549,546.4825766361192,912.7393064731,431.6160965995417,430.6620076816922
318,4963.290135550259,1004.4722481251135,5500.810789809924,5500.810789809924,4966.9624731925,3334.743594294995,5418.6263902901055,3370.6390218781394,3381.6597070824632
192,2974.9681792851184,595.8520720681208,3338.688906404997,3338.688906404997,2921.7322843734532,2011.8475701955947,3169.06421434989,1971.7726812128433,1977.5034644042378
117,1764.5545709743008,367.2825196583398,1971.556635744465,1971.556635744465,1704.8424383782024,1148.8089993448446,1857.9633920403382,1068.0509200010683,1072.7695960175001
276,4083.332818723725,857.382401685418,4908.953619177133,4908.953619177133,4072.1374994371386,2717.083303271987,4447.7917300057925,2715.908169165441,2716.0768647082414
354,5189.553224261593,1102.938264479308,5823.034087882426,5823.034087882426,5105.769748863474,3386.6035858439013,5568.102462148462,3439.4235498587195,3444.181783228289
144,2210.9439975095493,447.83777989074804,2591.5062387477083,2591.5062387477083,2251.6717351644793,1524.9805787852256,2453.55025998559,1445.6780189556268,1449.7318959264853
215,3242.2222119713024,680.4735452297246,3650.402847312607,3650.402847312607,3199.4254020472767,2201.9975469683845,3487.765272618575,2175.0030763924533,2175.747893427143
8,82.28735634682437,14.727817331062537,149.88861614343065,149.88861614343065,136.1552084808228,64.24837684547792,153.73261309264336,25.95135399324303,25.95135399324303
143,2086.6408755885086,437.44959314521356,2340.1352169839647,2340.1352169839647,2085.067874726283,1408.1413604346349,2269.146467971928,1340.2229035540718,1346.098116783832
362,5450.504223995859,1136.2640151866308,6014.029946956453,6014.029946956453,5565.51382173021,3784.5742020547764,6067.753767663728,3855.9040212020714,3862.3801822092228
438,6671.547375936647,1383.9611147392923,7710.03315464976,7710.03315464976,6553.634641878614,4581.097666756719,7140.942712388887,4702.76081601319,4706.3512669446945
20,269.65193685535957,59.369093236738436,267.6192374231941,267.6192374231941,273.22552264338276,189.61506055620453,300.30340865958925,109.18707137849383,108.12952365130047
223,3285.6308581209414,708.669367295146,3819.1769826640693,3819.1769826640693,3373.5679879010436,2255.300735067776,3676.6193779169694,2232.2278267805905,2237.1728326280218
499,7277.069554345861,1548.067084521611,8614.086231999965,8614.086231999965,7249.099349589871,4780.689689165637,7908.236583016451,4922.83138862625,4922.566148029478
424,6242.807662369228,1330.0215035152132,7248.9584409657355,7248.9584409657355,6384.584158400555,4248.690640704268,6954.983422230352,4357.631234743773,4368.814137585407
206,3067.4667281002594,644.0372698288212,3536.2870166236903,3536.2870166236903,3107.3968992048267,2101.474758037685,3396.667748638642,2060.8834105542933,2068.5691162946964
266,4117.715329257807,840.859757742355,4634.35990831993,4634.35990831993,4069.7059769784414,2762.598702589689,4440.331246413466,2759.7882105498625,2767.6408596984015
257,3831.9375188033323,810.4238459183571,4492.248081041773,4492.248081041773,3870.584420659682,2637.3467161693748,4226.525054757733,2641.7752885059076,2646.020682110313
218,3412.9903688824757,686.9154385577681,3991.8124449879942,3991.8124449879942,3348.0214300712314,2375.8466002065134,3643.0177288330106,2340.792092390199,2347.966823820972
378,5591.243541317897,1190.9810416990128,6406.882972504767,6406.882972504767,5751.024653887268,3856.6678827390674,6287.122571890729,3939.583202105472,3941.0299467958935
455,6820.00231569597,1432.130096269874,7545.557946609453,7545.557946609453,6866.482369106952,4634.492453586517,7495.433700718191,4767.092718344827,4775.311346028033
210,3153.6326615971007,650.5172822142727,3648.3016047434057,3648.3016047434057,3237.3391576444196,2133.992172133799,3520.967761904255,2096.7675213111006,2099.9215420475985
388,5745.774051263177,1214.774194332842,6319.343078924805,6319.343078924805,5437.999316168754,3820.9730612059175,5933.454693822378,3908.0942304896175,3907.744136025111
179,2622.476236227978,563.6610006849601,3002.9157914709717,3002.9157914709717,2593.500463236591,1783.7067692502926,2828.7898717661005,1737.695939781953,1739.5442276787137
262,4261.697997438931,830.6414791615938,4998.768278747228,4998.768278747228,4403.181248457304,3133.8127637574953,4809.256889788173,3142.630668421759,3145.515162701391
295,4211.772601220159,887.5193805924898,4842.383581874487,4842.383581874487,4310.888766480457,2815.8133483146457,4705.137184752262,2838.1947910853837,2842.1308226647016
324,4853.715156898678,985.3253375709425,5557.03897275594,5557.03897275594,4961.253588369134,3357.5847281280517,5409.6025831142015,3402.6037103315866,3407.480019741865
